user_id,date,workout_type,distance_km,duration_min,avg_hr,max_hr,avg_pace_min_per_km,elevation_gain_m,hrv_morning,sleep_hours,stress_score,temperature_c,humidity_pct,fatigue_level,current_vo2_max
USER_0000,2025-08-29 14:40:32.119647,rest,0.0,0.0,60,60,0.0,0.0,65.73769082462918,6.587102568729148,2.023695713748179,11.11942677370507,71.74815496411905,1.5708490246830114,41.24486212249117
USER_0000,2025-08-30 14:40:32.119647,long,12.090643497274522,85.09100962433403,122,133,6.766406561846752,182.05558662601675,50.93843854979276,8.647962279595605,2.66514737174009,11.041607092650912,75.25734428309993,1.9012198024355498,41.24486212249117
USER_0000,2025-08-31 14:40:32.119647,rest,0.0,0.0,60,60,0.0,0.0,59.76202066776682,7.00648404187775,2.716955572413335,10.966441976753158,60.74047913879753,1.2392860277777904,41.24486212249117
USER_0000,2025-09-01 14:40:32.119647,rest,0.0,0.0,60,60,0.0,0.0,59.14657265632193,7.5821709076002755,4.898617963808887,10.893953699057837,33.3839661454423,1.8102764408090444,41.24486212249117
USER_0000,2025-09-02 14:40:32.119647,easy,7.051293876058506,47.509903924154884,118,136,6.719837940770533,0.0,61.56138120882351,7.725209394896553,2.0974533866536857,10.824163739406066,69.42600081397576,1.447762536491486,41.2914503267813
USER_0000,2025-09-03 14:40:32.119647,recovery,4.298899368664798,34.224640499484515,107,128,7.687857903173685,0.0,64.03602588098866,7.39535242538584,6.674855560869689,10.757092778069065,53.23114498735188,2.3390425238280326,41.2914503267813
USER_0000,2025-09-04 14:40:32.119647,easy,7.922150934308364,53.35907313265071,116,126,6.710035230129347,0.0,60.96036924503507,6.265179247203873,2.251435651582292,10.692760689620206,76.66854899751986,2.1174458369061853,41.2914503267813
USER_0000,2025-09-05 14:40:32.119647,rest,0.0,0.0,60,60,0.0,0.0,74.38603047765126,7.567859811683896,4.013163675275459,10.631186537045686,39.555171536695546,2.1072928073009294,41.2914503267813
USER_0000,2025-09-06 14:40:32.119647,long,12.465890968848974,87.7028719305607,126,140,7.269119393868303,229.38434507262696,56.114153138051606,8.728601010693273,7.842341505891854,10.572388566095794,54.81016132685113,4.488250477224571,41.2914503267813
USER_0000,2025-09-07 14:40:32.119647,rest,0.0,0.0,60,60,0.0,0.0,59.82442264097541,8.428803455445298,1.3157080242218715,10.516384199878283,60.12266494151136,3.135869684383306,41.2914503267813
USER_0000,2025-09-08 14:40:32.119647,rest,0.0,0.0,60,60,0.0,0.0,61.209081490499486,7.061886053396886,3.6436768858325466,10.463190033695545,45.32479280453762,2.6964303807647325,41.2914503267813
USER_0000,2025-09-09 14:40:32.119647,easy,6.482812510181318,43.66451355249618,115,130,6.6469630698460245,282.0143941389196,67.36105810969426,7.3918603193065655,7.687426271618518,10.412821830127037,33.752058249407966,2.7662122010701298,41.2641125529115
USER_0000,2025-09-10 14:40:32.119647,recovery,4.903835914467595,39.04471729963385,106,130,8.130863805258734,148.9718911981079,55.85658941044226,6.879365418100028,4.197970838642892,10.365294514358514,49.142720084438885,2.5779815556856622,41.2641125529115
USER_0000,2025-09-11 14:40:32.119647,easy,7.735663801983497,52.11357636762826,115,139,6.894645055433573,0.0,65.44803655957689,7.192223868256884,5.8973644202361895,10.320622169759359,42.480582654669895,1.7462016580467306,41.2641125529115
USER_0000,2025-09-12 14:40:32.119647,rest,0.0,0.0,60,60,0.0,0.0,70.3308649925841,7.635553320423964,3.2466908430385883,10.278818033709388,43.08883382937479,2.0418478008812873,41.2641125529115
USER_0000,2025-09-13 14:40:32.119647,long,10.123911786839313,71.23988548784351,127,141,7.03151448950696,0.0,46.18342860020124,8.73128212082188,7.392074184717382,10.239894493676317,52.25555963712275,3.5168128907598515,41.2641125529115
USER_0000,2025-09-14 14:40:32.119647,rest,0.0,0.0,60,60,0.0,0.0,65.04434848801152,7.32680695288852,1.2597563132642846,10.2038630835451,57.10856806127812,3.0880469857108492,41.2641125529115
USER_0000,2025-09-15 14:40:32.119647,rest,0.0,0.0,60,60,0.0,0.0,66.10328394503533,8.495038112733996,3.550800090256065,10.170734480200178,69.68481919225013,2.3228951113516727,41.2641125529115
USER_0000,2025-09-16 14:40:32.119647,easy,4.349537185549198,29.301937633954143,110,122,6.452564788439385,0.0,60.25499154147896,7.357028474540417,5.309881603558565,10.140518500361697,60.597418131026046,1.4778145843069366,41.22597069641719
USER_0000,2025-09-17 14:40:32.119647,recovery,5.598582653770354,44.58275028191307,107,124,8.15722451881252,0.0,56.479817364245434,8.10090818665703,4.6998469739779765,10.113224097676596,64.00544953247905,1.8274649062481536,41.22597069641719
USER_0000,2025-09-18 14:40:32.119647,easy,9.645721061552882,64.9996346501957,116,135,6.698272437068326,466.0159468828739,70.83668444138476,6.207280395665678,2.9180928008612037,10.088859360065454,38.23285399450621,1.8481621110414377,41.22597069641719
USER_0000,2025-09-19 14:40:32.119647,rest,0.0,0.0,60,60,0.0,0.0,69.90938136138122,7.959938678444344,4.579703667284498,10.067431507325857,72.29668530779328,1.829329130467515,41.22597069641719
USER_0000,2025-09-20 14:40:32.119647,long,11.44539963971422,80.56075121361728,123,134,7.058788283040169,0.0,52.26240016559794,8.194560840490157,2.925165601277379,10.048946888993026,62.93664366918772,4.119345480883137,41.22597069641719
USER_0000,2025-09-21 14:40:32.119647,rest,0.0,0.0,60,60,0.0,0.0,64.99648905023055,8.170663318973576,1.1134939515955105,10.0334109824583,32.2730901645671,2.717739540728637,41.22597069641719
USER_0001,2025-06-24 14:40:32.120174,intervals,8.307084925909516,29.604814138845015,178,199,3.647197710345706,0.0,80.19254906177018,8.230417672248732,7.73990101972643,20.430222330045307,54.14724090877097,4.609376308431466,65.9049251244904
USER_0001,2025-06-25 14:40:32.120174,easy,11.849908411956767,55.75090096455015,126,137,4.695304421839895,260.4642455724669,89.39746572894686,7.222572893477887,6.310177310674625,20.25818440227133,66.70998774022735,4.72155473150865,65.9049251244904
USER_0001,2025-06-26 14:40:32.120174,tempo,11.90149651165952,48.3653371693066,153,168,3.9552725268622777,0.0,84.56214073315162,7.649126394206819,2.5808699153634285,20.086069968886886,44.510600248495074,3.768299667003212,65.9049251244904
USER_0001,2025-06-27 14:40:32.120174,easy,11.153774441639687,52.475762061531576,125,147,4.751365966511638,182.60726446648403,89.39679752897649,7.642947604767852,5.088349035388907,19.91393003111312,54.93798541988271,3.6170809641088586,65.9049251244904
USER_0001,2025-06-28 14:40:32.120174,long,15.347644473245266,76.81118113560929,142,159,4.833840397291224,0.0,80.70084282570622,7.5707048104670145,7.294036858209207,19.741815597728674,62.71300184448086,3.9411737067363912,65.9049251244904
USER_0001,2025-06-29 14:40:32.120174,recovery,5.683453746444635,36.50398366189679,121,137,6.559357084280923,0.0,89.57100876527504,6.949487649791101,5.421689863286176,19.569777669954696,39.732765094385954,4.106445853242303,65.9049251244904
USER_0001,2025-06-30 14:40:32.120174,easy,5.735317497428419,26.98325646776737,128,149,4.812992927846796,283.6374600906882,80.21575900282961,7.856527935849282,6.7693833702856745,19.397867226342072,46.954264997628265,4.877897133910751,65.9049251244904
USER_0001,2025-07-01 14:40:32.120174,intervals,9.019860689171175,32.145006538734854,174,191,3.5,0.0,74.41652207667265,7.973305208424341,4.741931355697243,19.22613520766537,60.3130261201902,4.541165226324945,66.12753874870334
USER_0001,2025-07-02 14:40:32.120174,easy,6.625020458769394,31.095348815243877,132,153,4.8905966941392585,111.42405011458784,94.6505347899465,7.3629002743905705,6.894492999462945,19.054632501828006,48.41789049328848,3.973720287673429,66.12753874870334
USER_0001,2025-07-03 14:40:32.120174,tempo,11.919592124716647,48.33273563176396,158,179,4.167724640773528,0.0,77.52493413992278,8.678956017299642,6.697423948588528,18.883409928783056,68.80810125860361,5.177152385440776,66.12753874870334
USER_0001,2025-07-04 14:40:32.120174,easy,10.835232770476399,50.856498419766275,124,143,4.898323337539791,0.0,86.75777012798542,7.052660855918118,7.689231024705808,18.71251822547419,35.49477606668484,2.4347076978988627,66.12753874870334
USER_0001,2025-07-05 14:40:32.120174,long,19.705387251687828,98.40127623679939,134,154,5.158606443649087,0.0,89.78285660235991,9.045063834637162,2.3736877160865917,18.542008030801256,36.90412428926051,3.8588202477184623,66.12753874870334
USER_0001,2025-07-06 14:40:32.120174,recovery,6.311133998571745,40.49333284683829,118,132,6.321570048148007,287.8268901463124,83.01789235700022,7.8789092375504035,5.859854599996769,18.371929870614835,64.66566550149105,3.9230203792683334,66.12753874870334
USER_0001,2025-07-07 14:40:32.120174,easy,6.922641691367134,32.492270696473604,125,143,4.572191801730978,336.7555836266318,82.93884888570858,7.015904952022157,3.902244470110688,18.202334142744377,47.44015871006533,4.5993398915446,66.12753874870334
USER_0001,2025-07-08 14:40:32.120174,intervals,9.181621424009334,32.63973176917379,175,186,3.5,0.0,87.90650869673412,9.182175053587306,6.8276950037394215,18.033271102064237,44.522632599646776,5.136640596460009,66.29681145152247
USER_0001,2025-07-09 14:40:32.120174,easy,9.423761118648354,44.15182324682591,125,142,4.944973787693861,253.77148484039807,97.27183832228162,6.8215864666158765,5.520982991424891,17.86479084560204,42.12290192051434,4.122871134071923,66.29681145152247
USER_0001,2025-07-10 14:40:32.120174,tempo,10.124165958931197,40.983915057511666,158,168,4.178542375689247,0.0,78.70729813693902,8.16133053355455,5.3021153946777,17.69694329769388,76.45498400849888,5.921405785008812,66.29681145152247
USER_0001,2025-07-11 14:40:32.120174,easy,13.783996215142283,64.58021981494889,127,139,4.577860048695376,0.0,94.72772548142443,7.45136615861495,5.44480011905224,17.529778195190648,56.757613844680236,4.3052899744449515,66.29681145152247
USER_0001,2025-07-12 14:40:32.120174,long,29.05004069625939,144.81908424400476,142,154,4.790632651947194,0.0,89.76867839361948,8.892752278911065,4.972303383930547,17.363345072719927,76.83043723888814,6.765739217626534,66.29681145152247
USER_0001,2025-07-13 14:40:32.120174,recovery,7.383715839589617,47.337708547686,113,131,6.281832647864354,362.90737718923936,93.17489206010278,7.3088631456772815,7.631363010445234,17.197693248007837,72.55298692889983,4.323345799151632,66.29681145152247
USER_0001,2025-07-14 14:40:32.120174,easy,6.928113982738098,32.459318540492575,124,136,4.5395183555615874,0.0,81.29396779330126,7.895694507663642,5.406687334525635,17.0328718072651,67.86413751287806,3.8103717729100643,66.29681145152247
USER_0001,2025-07-15 14:40:32.120174,intervals,9.42458601709383,33.43963321862475,181,203,3.5,0.0,82.93203375415159,7.417783677205308,3.9416100205104967,16.868929590641734,42.40235418335725,4.81936519983962,66.54756278187877
USER_0001,2025-07-16 14:40:32.120174,easy,14.540348226549126,67.94154898856013,126,146,4.7882830151597044,475.23918935519123,87.12708682074104,6.484143613709579,4.432499677810384,16.705915177754697,55.12602356191948,5.256830141335292,66.54756278187877
USER_0001,2025-07-17 14:40:32.120174,tempo,10.814228140409025,43.66890749628328,155,166,3.9151200488185975,0.0,86.93258683080303,7.46226168359982,2.9191133881350755,16.543876873292668,67.38674185754283,5.9627047295264815,66.54756278187877
USER_0001,2025-07-18 14:40:32.120174,easy,10.492345088183647,49.02676103121725,127,145,4.503668834500457,0.0,88.35280566411737,8.00524438307503,2.491221838839649,16.382862692702325,52.33739887482417,5.1303233815878295,66.54756278187877
USER_0001,2025-07-19 14:40:32.120174,long,16.1715408322116,80.41495746679041,138,148,4.9759140945616185,0.0,84.21774819165037,7.552896209815827,5.1220492471087224,16.222920347960354,35.81200110923321,5.52110918302059,66.54756278187877
USER_0001,2025-07-20 14:40:32.120174,recovery,3.4547082222584393,22.1224766975564,118,140,6.411521822464621,0.0,84.65807615007323,6.5489834771377105,6.841492115326355,16.064097233435334,66.16400399125011,3.686388178379199,66.54756278187877
USER_0001,2025-07-21 14:40:32.120174,easy,13.164532259331306,61.51288122355452,130,148,4.4108778081733115,226.77806890640358,94.2207612548829,7.470893344487734,7.602653375509584,15.90644041184379,31.58674355115395,3.442965407150855,66.54756278187877
USER_0001,2025-07-22 14:40:32.120174,intervals,9.07588825033393,32.11137742645385,179,203,3.5,0.0,88.10964567688639,8.443339713587767,7.440603869147435,15.74999660030446,48.78227669009938,5.768654838511203,66.75542283466254
USER_0001,2025-07-23 14:40:32.120174,easy,11.53534098418702,53.78039962642532,126,138,4.679534381993279,0.0,97.77882776643052,6.337508618894308,2.1364119639317996,15.594812156495049,44.91814943514909,4.254413477953759,66.75542283466254
USER_0001,2025-07-24 14:40:32.120174,tempo,10.177781356100084,41.014251168062316,157,179,3.895172923290575,176.1569048494807,92.09714543866251,8.200380557629854,6.856869101235167,15.44093306491541,50.962029924587604,6.1501930106491915,66.75542283466254
USER_0001,2025-07-25 14:40:32.120174,easy,5.1564579636354955,24.040587124501442,125,136,4.784200618385831,154.12263456462185,85.17217993508011,7.513076968530699,3.4060356709253696,15.28840492326136,40.86346050887767,4.431118017165912,66.75542283466254
USER_0001,2025-07-26 14:40:32.120174,long,15.846660525366914,78.63475616613418,137,151,5.101139348136483,0.0,80.15698054591162,8.569408412852807,3.923990692357899,15.137272928913099,45.088221757210164,4.48803393962371,66.75542283466254
USER_0001,2025-07-27 14:40:32.120174,recovery,4.105213702230163,26.262436803162622,116,126,6.625165649538454,0.0,91.93454318861193,7.366190288767038,4.973724724958126,14.987581865542245,78.6145117671843,4.339978211362498,66.75542283466254
